customer_id,age,monthly_income,avg_account_balance,transactions_per_month,credit_card_spend,loan_status,days_since_last_txn
C02010,32,171388,591901,26,240681,Home Loan,65
C02011,27,177255,1150283,37,2590,No Loan,98
C02012,35,113860,378921,13,433109,No Loan,174
C02013,41,44624,1008639,69,73396,No Loan,23
C02014,39,66705,1005005,25,391941,Home Loan,76
C02015,49,109326,52003,13,431392,Home Loan,164
C02016,45,177828,1626342,20,67484,No Loan,127
C02017,53,80390,412650,72,388628,No Loan,93
C02018,52,88369,968750,60,102267,Home Loan,86
C02019,55,29589,1483441,73,230069,Car Loan,123
C02020,64,133012,1636894,21,419511,Home Loan,45
C02021,58,165188,713421,61,38131,Personal Loan,155
C02022,46,93181,1448791,79,175965,No Loan,92
C02023,31,195858,1199497,26,274068,No Loan,179
C02024,55,143711,1523231,54,104191,No Loan,14
C02025,28,96425,775448,42,404067,Home Loan,172
C02026,34,181358,1559796,11,269878,No Loan,57
C02027,30,35994,844232,37,173753,Home Loan,71
C02028,22,131915,796877,11,245567,No Loan,97
C02029,29,142961,1726976,27,120405,Home Loan,72
C02030,23,124672,513524,34,5293,No Loan,80
C02031,41,46639,1840254,38,315347,No Loan,168
C02032,46,37205,1084729,61,407036,Personal Loan,64
C02033,28,76677,1845220,53,329971,No Loan,167
C02034,22,52930,139411,65,440379,Car Loan,4
C02035,26,93313,585526,3,143463,Personal Loan,27
C02036,48,133153,417610,67,232074,No Loan,37
C02037,49,38316,1369591,28,240942,Home Loan,80
C02038,46,178376,892104,14,259742,Home Loan,86
C02039,45,116058,1524514,52,304114,No Loan,145
C02040,32,107876,301751,30,177895,Car Loan,36
C02041,25,105366,57055,58,292940,No Loan,154
C02042,54,33403,1158085,54,99345,No Loan,24
C02043,57,100052,1189043,69,378389,Personal Loan,82
C02044,35,93495,656666,15,83127,No Loan,26
C02045,64,183004,1462082,38,239248,No Loan,76
C02046,56,116090,1141263,78,36389,No Loan,134
C02047,35,56701,1380798,14,265496,No Loan,89
C02048,63,154457,1450483,57,384287,Home Loan,26
C02049,43,77241,405686,59,476814,Personal Loan,121
C02050,26,161439,1974921,8,159244,Car Loan,58
C02051,64,85030,1156228,72,142009,Home Loan,71
C02052,63,197577,330341,19,93657,No Loan,158
C02053,41,184404,1633637,32,473354,No Loan,90
C02054,43,186340,940280,29,369420,No Loan,67
C02055,63,176635,1573422,41,350816,Home Loan,105
C02056,36,125185,207668,75,197553,No Loan,3
C02057,35,56404,1958951,45,478564,No Loan,145
C02058,45,75182,1605448,13,204581,Car Loan,62
C02059,56,52991,1822765,27,416768,Personal Loan,86
C02060,31,124601,1451092,19,407334,No Loan,179
C02061,35,198735,1843346,26,11290,No Loan,110
C02062,24,85886,1116177,53,287267,Home Loan,172
C02063,41,142002,141559,51,212991,Home Loan,139
C02064,33,103848,41282,37,452767,No Loan,135
C02065,42,175199,1279713,9,52136,No Loan,21
C02066,39,77692,1431167,52,457102,Home Loan,90
C02067,54,57500,625086,54,117278,Home Loan,168
C02068,34,53785,1708827,3,469118,Home Loan,115
C02069,24,104146,1948619,69,460549,No Loan,40
C02070,47,67997,164876,8,485208,Car Loan,80
C02071,49,27170,670275,14,437232,No Loan,122
C02072,48,164375,1326878,3,414643,No Loan,56
C02073,55,91743,210229,24,2257,Personal Loan,159
C02074,28,55187,15547,13,67733,No Loan,126
C02075,36,152965,1404433,43,139294,Home Loan,94
C02076,62,164825,1034293,29,156259,No Loan,54
C02077,56,58090,1318179,72,210760,Home Loan,5
C02078,50,79412,1999848,51,413997,No Loan,166
C02079,38,76030,68146,42,125890,Personal Loan,8
C02080,22,37509,1419297,31,494432,No Loan,31
C02081,33,88653,637049,63,388826,Personal Loan,163
C02082,24,188001,1419447,26,404220,Personal Loan,127
C02083,46,149626,1366180,18,369322,No Loan,15
C02084,45,199363,87970,57,319744,No Loan,139
C02085,50,24042,721177,7,156587,No Loan,40
C02086,31,57201,1222895,48,80952,Home Loan,136
C02087,27,34016,544707,60,464904,No Loan,124
C02088,51,45022,1023057,33,465924,No Loan,16
C02089,64,47938,564865,3,396401,No Loan,109
C02090,30,194750,1056497,4,90888,Car Loan,132
C02091,59,138171,927180,4,248492,No Loan,25
C02092,33,81720,484177,42,123611,No Loan,128
C02093,51,125514,1023225,9,54476,Home Loan,0
C02094,27,153058,1496476,51,358423,Personal Loan,34
C02095,62,96478,149535,17,424428,No Loan,8
C02096,62,163233,526317,17,92154,Car Loan,86
C02097,56,171761,1734410,20,467913,Personal Loan,37
C02098,40,147101,1880943,14,122537,No Loan,3
C02099,24,114699,654822,22,179605,No Loan,51
C02100,27,119273,1513797,52,214075,Home Loan,146
C02101,21,83745,1834736,27,349269,No Loan,4
C02102,64,152283,77828,43,168702,No Loan,105
C02103,62,151301,652937,3,461822,No Loan,47
C02104,33,138972,1013449,8,241316,Home Loan,86
C02105,42,199614,1404782,10,336243,Personal Loan,37
C02106,41,165417,60152,29,484006,Personal Loan,51
C02107,42,121489,1273649,40,244307,No Loan,86
C02108,48,51819,363635,65,128969,Personal Loan,45
C02109,29,67779,228393,21,409801,Home Loan,92
C02110,46,112244,91569,24,95833,No Loan,136
C02111,29,85584,1912475,73,311384,Home Loan,49
C02112,35,171022,989131,60,276916,No Loan,65
C02113,30,166245,686132,26,211063,Home Loan,37
C02114,44,78032,1463155,9,465051,No Loan,154
C02115,62,135074,688850,20,206796,Personal Loan,104
C02116,28,119273,1505796,56,373134,Car Loan,147
C02117,44,48036,127537,36,112315,Car Loan,15
C02118,36,91356,58806,36,483515,No Loan,78
C02119,46,165364,1971340,73,360197,No Loan,12
C02120,47,23052,1653856,22,349235,No Loan,113
C02121,57,64377,1338040,1,225931,Home Loan,101
C02122,24,87819,1394691,69,149010,Personal Loan,147
C02123,44,133689,1836716,73,153055,No Loan,151
C02124,39,166692,1226793,37,143946,No Loan,177
C02125,56,50461,1248336,72,90341,Car Loan,134
C02126,59,40750,1364301,13,60896,No Loan,86
C02127,30,29472,1015065,43,439425,No Loan,87
C02128,45,89263,885077,37,32822,No Loan,28
C02129,38,132036,550042,74,151822,No Loan,132
C02130,39,45523,74837,25,364479,Personal Loan,106
C02131,56,181838,1716143,21,435299,Car Loan,162
C02132,30,123262,950424,41,117828,Home Loan,64
C02133,53,86060,223811,73,384910,No Loan,99
C02134,25,29079,1963754,42,159018,Home Loan,114
C02135,55,159471,644068,42,132624,No Loan,86
C02136,64,80726,616369,2,488801,No Loan,73
C02137,54,112906,1864024,68,335475,Car Loan,134
C02138,53,36532,1019138,8,136343,No Loan,171
C02139,41,142689,1376242,61,342345,No Loan,12
C02140,37,63162,1571023,14,327795,Car Loan,93
C02141,42,154821,1960904,77,364061,No Loan,77
C02142,57,31353,996596,21,160066,Home Loan,123
C02143,35,132313,1165675,24,289330,Car Loan,124
C02144,55,48477,1729038,50,30267,No Loan,37
C02145,48,175642,1944437,45,301284,No Loan,12
C02146,27,106373,1841932,64,245506,No Loan,53
C02147,52,162509,90015,64,418151,No Loan,105
C02148,31,189176,634275,26,293892,No Loan,43
C02149,30,24551,583621,32,90139,Home Loan,140
C02150,29,88359,1793394,57,397053,No Loan,152
C02151,34,163988,1046680,53,64875,No Loan,23
C02152,33,146150,1230747,33,495053,Personal Loan,123
C02153,45,192517,717706,52,193766,Personal Loan,28
C02154,22,67636,655660,18,402826,Home Loan,145
C02155,55,49685,1784417,35,28615,No Loan,91
C02156,27,71134,398522,12,207716,Home Loan,4
C02157,41,108916,355639,51,366279,Personal Loan,145
C02158,38,127967,599055,10,415563,No Loan,124
C02159,23,114455,1157908,52,34062,No Loan,164
C02160,62,191065,1721143,34,317266,No Loan,70
C02161,59,195405,1879434,67,179503,Personal Loan,98
C02162,61,69756,535624,39,73086,No Loan,11
C02163,31,142863,379344,8,290349,Car Loan,51
C02164,59,81192,735526,29,280603,Personal Loan,45
C02165,44,68733,1332976,22,243206,Car Loan,103
C02166,39,45993,759805,70,242407,No Loan,43
C02167,24,181564,185889,61,416966,No Loan,151
C02168,46,172053,1553496,43,241245,No Loan,8
C02169,58,44143,300863,49,289873,No Loan,139
C02170,62,127044,1882025,29,250967,Home Loan,99
C02171,52,148406,50704,31,300729,No Loan,136
C02172,59,89351,821445,53,83698,No Loan,102
C02173,56,90309,347135,34,45635,No Loan,109
C02174,60,163518,1910266,38,175926,No Loan,115
C02175,57,181805,1394068,57,207298,Home Loan,21
C02176,53,139156,231884,4,29104,Personal Loan,144
C02177,56,96000,1221424,2,475509,Personal Loan,160
C02178,23,199704,1325780,12,276914,No Loan,174
C02179,29,41576,1525384,35,259258,Car Loan,87
C02180,28,23320,1052640,70,390894,Personal Loan,142
C02181,53,161822,929159,72,243705,No Loan,32
C02182,26,123002,748470,21,384389,No Loan,14
C02183,61,46572,317067,61,469209,Car Loan,26
C02184,59,37948,83563,35,386155,Personal Loan,111
C02185,24,136528,1712966,48,149029,Personal Loan,81
C02186,33,189898,1143355,15,55178,No Loan,47
C02187,22,109051,1742225,71,357299,No Loan,7
C02188,25,47867,942243,15,20828,Personal Loan,133
C02189,64,64678,104704,6,279315,Personal Loan,117
C02190,47,127561,1315333,68,230921,No Loan,83
C02191,52,32963,1969165,22,454681,Personal Loan,1
C02192,41,69434,115234,32,406362,No Loan,149
C02193,28,86617,1377407,22,385393,Home Loan,117
C02194,58,171341,41491,27,177338,Car Loan,20
C02195,28,137569,755909,15,259595,Home Loan,133
C02196,23,117352,1912123,44,177011,No Loan,122
C02197,64,99732,909367,9,14202,No Loan,95
C02198,23,127648,1399498,34,168214,Home Loan,12
C02199,42,101494,927285,73,457044,Personal Loan,0
C02200,26,97225,1074024,15,87367,No Loan,149
C02201,22,102867,509393,62,59046,Car Loan,116
C02202,43,188600,1367270,45,271993,No Loan,151
C02203,64,98972,1627158,72,452488,No Loan,63
C02204,22,116261,288590,58,151511,No Loan,168
C02205,58,110748,343723,19,213598,No Loan,149
C02206,37,184404,745749,16,341016,No Loan,60
C02207,55,144481,906111,75,35344,Car Loan,107
C02208,54,149529,1139191,8,481705,No Loan,11
C02209,43,22251,22101,33,184348,No Loan,89
C02210,50,196789,988682,74,398267,Home Loan,131
C02211,28,119108,295160,18,442690,Personal Loan,82
C02212,42,178099,1727868,35,75604,Personal Loan,127
C02213,64,117382,1491445,43,260408,No Loan,139
C02214,56,29583,619769,50,410183,Home Loan,32
C02215,25,70387,582090,3,414989,No Loan,148
C02216,33,43104,1847557,59,240377,No Loan,127
C02217,49,32224,215005,28,358694,No Loan,99
C02218,51,80624,1734298,46,74383,No Loan,105
C02219,36,124320,1625706,64,201489,No Loan,71
C02220,62,180371,51539,70,41182,Personal Loan,73
C02221,50,98572,1611581,47,378954,No Loan,95
C02222,36,105469,977100,14,194661,Personal Loan,91
C02223,32,97928,775569,7,466451,No Loan,73
C02224,37,24141,421232,74,24180,No Loan,71
C02225,36,174422,1239848,79,245421,No Loan,179
C02226,32,90871,1527060,31,457588,Car Loan,174
C02227,28,156149,1507079,51,51372,Home Loan,58
C02228,40,66015,120042,29,103427,Car Loan,174
C02229,23,191929,132922,15,69086,Personal Loan,55
C02230,36,79902,97447,76,284307,Personal Loan,12
C02231,50,25577,1399122,25,240010,Personal Loan,171
C02232,43,40002,1358327,61,194161,Personal Loan,34
C02233,48,70711,1212269,41,381760,No Loan,118
C02234,60,59451,1066399,69,226283,No Loan,114
C02235,25,179719,1083562,4,241553,No Loan,156
C02236,40,54831,650970,57,32934,No Loan,55
C02237,60,116498,1642189,31,55595,No Loan,132
C02238,64,148949,1563695,3,26592,No Loan,52
C02239,21,115119,1443645,67,237685,No Loan,100
C02240,50,86830,255476,50,23039,No Loan,119
C02241,41,100632,1111347,17,457315,Car Loan,59
C02242,40,56833,1108549,60,370449,No Loan,104
C02243,26,44398,1723626,74,351406,No Loan,133
C02244,42,81554,1879115,66,231582,Home Loan,175
C02245,38,70755,1635752,75,390527,No Loan,105
C02246,28,168778,1588820,24,34018,No Loan,79
C02247,59,173412,1140415,32,315302,No Loan,162
C02248,52,84994,172605,19,257061,No Loan,145
C02249,53,83884,1017714,66,397774,No Loan,10
C02250,36,104361,521754,60,294318,No Loan,50
C02251,32,37482,1154707,66,358085,No Loan,120
C02252,58,74225,1383314,15,173703,Home Loan,22
C02253,54,94854,717261,35,460903,Personal Loan,46
C02254,34,61256,540807,69,365525,Personal Loan,74
C02255,56,128721,691475,27,146624,No Loan,92
C02256,53,101110,988770,7,428281,No Loan,126
C02257,43,133606,6832,6,107532,Home Loan,55
C02258,22,34650,963872,33,395830,No Loan,154
C02259,61,197190,1535217,58,296791,Home Loan,72
C02260,41,48930,1691786,49,57940,No Loan,162
C02261,22,120400,110474,17,131692,Home Loan,136
C02262,47,31801,599003,42,154154,No Loan,17
C02263,29,71360,863267,72,152963,No Loan,43
C02264,21,107908,1651230,40,106566,Home Loan,148
C02265,31,167631,42570,46,324539,Home Loan,55
C02266,23,52334,486193,71,50955,No Loan,175
C02267,43,33288,666975,70,294458,Car Loan,99
C02268,46,173470,1091887,68,416716,No Loan,0
C02269,24,32191,1405965,1,53685,No Loan,154
C02270,38,38051,632475,79,123947,Personal Loan,44
C02271,26,81715,1863442,52,326927,Personal Loan,62
C02272,55,30737,1140455,35,100229,Car Loan,57
C02273,42,85140,545027,69,312333,No Loan,167
C02274,63,176323,71202,5,355698,No Loan,62
C02275,35,25147,103580,17,19567,Personal Loan,37
C02276,42,70508,1802355,53,419194,No Loan,28
C02277,57,72224,1133175,52,338233,No Loan,39
C02278,62,39643,694009,14,140702,No Loan,146
C02279,32,58967,760724,29,405219,No Loan,87
C02280,62,123535,969949,8,303588,No Loan,55
C02281,58,60733,1694634,1,86184,No Loan,43
C02282,38,54808,1355190,29,162679,Personal Loan,99
C02283,55,78959,1390685,36,496418,Personal Loan,140
C02284,50,152921,1441052,51,286965,No Loan,157
C02285,44,88178,708981,37,14601,No Loan,48
C02286,62,132255,1445401,69,176976,No Loan,114
C02287,50,106322,955430,53,112882,No Loan,74
C02288,34,64565,1838915,52,333801,Personal Loan,162
C02289,26,171255,1692164,12,169629,Car Loan,138
C02290,23,21132,305141,52,183595,Personal Loan,48
C02291,36,189331,196012,1,343990,Personal Loan,106
C02292,27,83668,701084,7,312646,No Loan,110
C02293,34,189635,889237,17,123409,No Loan,114
C02294,29,128835,167776,43,22098,Car Loan,167
C02295,35,162003,389346,71,176974,Car Loan,20
C02296,41,93169,1475183,17,118502,No Loan,46
C02297,55,120417,1012227,59,220139,No Loan,2
C02298,22,21044,771230,3,170325,Home Loan,157
C02299,47,197763,7526,29,337660,No Loan,126
C02300,22,44363,947190,22,255654,Home Loan,66
C02301,55,66694,1913347,38,495145,Home Loan,61
C02302,38,152654,1322294,54,44280,No Loan,164
C02303,34,41301,275877,50,271095,Car Loan,149
C02304,40,94329,317434,69,8117,Car Loan,30
C02305,38,21620,339937,30,25979,Car Loan,45
C02306,30,82224,41051,23,467741,No Loan,44
C02307,45,115419,20909,47,16915,No Loan,13
C02308,22,188606,487898,21,321405,Personal Loan,120
C02309,45,140050,1130914,20,488287,No Loan,139
C02310,53,190462,1913440,23,228732,No Loan,118
C02311,56,75856,1574127,68,118825,No Loan,76
C02312,51,75809,1343853,21,240984,Personal Loan,87
C02313,34,42259,1760507,21,361046,No Loan,165
C02314,21,40655,608350,1,335108,No Loan,116
C02315,36,184077,1235556,15,483633,No Loan,174
C02316,23,182701,409494,17,463656,Personal Loan,123
C02317,55,174682,378690,51,297821,Personal Loan,53
C02318,61,41602,1629322,63,311974,No Loan,47
C02319,26,105945,986769,14,445752,Car Loan,100
C02320,45,162182,1895423,59,8922,No Loan,14
C02321,33,157145,751447,50,96696,Personal Loan,112
C02322,54,120846,845592,34,67561,Home Loan,15
C02323,28,100818,1370119,6,275364,Home Loan,170
C02324,41,161267,816730,49,439174,No Loan,134
C02325,54,21537,236946,6,53380,Car Loan,42
C02326,24,168210,682551,69,395982,Car Loan,27
C02327,45,195400,1503756,7,215090,Personal Loan,65
C02328,35,197274,1217740,77,121449,No Loan,97
C02329,24,191236,94407,51,426375,No Loan,59
C02330,32,146545,1259905,1,273079,Personal Loan,127
C02331,52,109743,502165,13,265928,No Loan,130
C02332,52,106155,1640377,43,481802,Home Loan,128
C02333,48,140198,842529,27,151293,No Loan,158
C02334,33,175917,952783,71,422395,Personal Loan,55
C02335,51,109846,1723340,3,18069,No Loan,83
C02336,34,50562,468238,58,383329,No Loan,173
C02337,40,48036,564486,17,35682,No Loan,31
C02338,38,94233,1278871,45,449484,No Loan,80
C02339,49,103049,1040702,78,484746,No Loan,17
C02340,26,88681,1890005,58,373691,Home Loan,34
C02341,52,47818,1001196,56,94303,Personal Loan,103
C02342,49,181616,1971647,54,389225,Personal Loan,99
C02343,63,82532,983536,29,339962,Personal Loan,22
C02344,22,77705,1842187,54,413326,No Loan,140
C02345,43,40104,1055595,27,373413,No Loan,141
C02346,39,144336,610743,45,162304,No Loan,164
C02347,51,147904,745599,31,306417,Personal Loan,4
C02348,25,89603,154776,36,463703,No Loan,149
C02349,39,122499,1202678,61,55210,No Loan,27
C02350,54,79025,394027,37,335335,Personal Loan,131
C02351,30,52317,860877,67,291605,Car Loan,49
C02352,45,182488,864983,36,266754,Personal Loan,101
C02353,22,193084,8420,5,319117,Home Loan,28
C02354,31,125585,851307,46,490369,Personal Loan,36
C02355,51,172472,183725,79,476220,No Loan,162
C02356,35,68270,546028,52,138655,Personal Loan,147
C02357,29,139415,1380983,49,25583,Home Loan,162
C02358,43,100206,1683653,6,148773,No Loan,129
C02359,39,89468,1018368,10,269024,No Loan,115
C02360,29,196881,987063,23,493869,No Loan,57
C02361,55,189400,548753,17,89257,No Loan,145
C02362,41,187856,449648,44,445061,Home Loan,105
C02363,29,43723,1581995,41,236584,No Loan,55
C02364,48,80646,539940,15,223462,No Loan,121
C02365,27,20074,463189,44,112024,Home Loan,102
C02366,36,46498,1795979,58,334561,No Loan,122
C02367,36,116881,314815,50,3722,No Loan,179
C02368,53,171613,1298865,52,20077,Home Loan,21
C02369,24,65929,94342,70,80868,No Loan,59
C02370,24,143199,1334891,68,250152,Personal Loan,137
C02371,59,46028,1270777,63,127430,No Loan,83
C02372,60,49545,1313396,58,236600,No Loan,127
C02373,37,99569,1240340,23,275373,No Loan,79
C02374,57,51673,63541,44,335482,No Loan,133
C02375,59,182046,14470,44,192751,Car Loan,80
C02376,49,174169,1037657,52,480853,Car Loan,5
C02377,56,122511,1770280,67,404655,Home Loan,85
C02378,58,113144,573596,28,429118,No Loan,81
C02379,59,84824,1992406,67,2598,Car Loan,155
C02380,57,43525,140669,78,92297,Personal Loan,41
C02381,55,77804,1680704,18,397268,No Loan,73
C02382,27,166115,166860,27,12741,Personal Loan,40
C02383,47,61846,987524,51,69360,No Loan,62
C02384,48,97261,1103053,60,298432,No Loan,21
C02385,42,188455,637549,74,132321,Home Loan,78
C02386,34,49483,631754,49,154042,Personal Loan,156
C02387,27,27265,300215,15,15565,No Loan,70
C02388,57,42763,468819,73,319139,No Loan,113
C02389,42,35733,1508715,68,215066,Car Loan,33
C02390,25,132196,75560,15,51656,Personal Loan,95
C02391,22,111038,784680,51,455350,No Loan,129
C02392,47,57420,1839142,48,45765,No Loan,153
C02393,41,160319,1504284,72,133086,No Loan,108
C02394,58,174912,1478562,1,201552,Car Loan,74
C02395,35,41058,1392482,7,230324,No Loan,18
C02396,41,54929,1220047,53,114794,No Loan,124
C02397,30,182434,519295,31,108987,No Loan,19
C02398,43,106489,1297989,18,407228,Home Loan,160
C02399,59,104664,1242087,12,260131,Personal Loan,115
C02400,25,198428,1983649,48,234068,Personal Loan,93
C02401,21,97597,1580233,30,319642,No Loan,81
C02402,33,26041,1425683,7,330920,No Loan,95
C02403,41,98209,1282205,3,123675,Car Loan,103
C02404,46,172131,791960,63,61711,Car Loan,3
C02405,41,119864,1162382,6,42530,Car Loan,159
C02406,38,195794,1214962,15,210339,Car Loan,146
C02407,57,168620,632267,71,411234,Home Loan,130
C02408,52,166150,940551,43,128236,Personal Loan,91
C02409,56,156491,1859756,18,280060,Home Loan,60
C02410,37,186562,1088685,22,40376,Personal Loan,37
C02411,55,135158,1591783,61,486356,No Loan,117
C02412,31,181409,1363218,61,372857,No Loan,133
C02413,41,21468,1371528,53,116128,Car Loan,55
C02414,46,44309,741152,26,196118,No Loan,167
C02415,24,92255,1648305,40,189814,Home Loan,120
C02416,54,101899,380987,8,85566,No Loan,80
C02417,38,48718,511775,21,339269,No Loan,105
C02418,60,188913,1390140,43,87519,No Loan,119
C02419,55,197732,1475698,21,12437,No Loan,68
C02420,61,126553,1423167,3,62146,No Loan,82
